ip_request_rate,method_encoded,avg_time_between_requests,unique_endpoints,is_sensitive_endpoint
7,1,0.882,4,0
9,1,3.782,6,0
8,0,1.616,5,0
12,1,1.846,3,1
73,2,0.088,1,1
3,0,3.38,6,0
5,0,1.423,3,1
13,0,1.411,2,0
11,1,4.939,3,0
78,1,0.168,1,0
49,3,0.073,1,1
7,0,2.036,7,0
8,0,1.559,2,0
2,0,0.664,4,0
12,0,0.935,2,0
10,0,4.724,5,1
10,0,4.229,2,0
1,1,4.947,3,0
12,0,0.634,7,1
1,0,2.43,7,0
14,0,3.809,4,1
6,0,2.327,7,0
4,0,4.48,2,0
12,0,2.128,6,0
8,0,2.897,5,1
3,1,2.927,6,1
14,1,4.625,4,0
9,1,4.615,2,1
6,0,2.408,7,0
4,0,2.353,4,1
9,0,0.951,5,0
14,0,0.552,3,0
13,0,2.027,7,0
95,0,0.02,1,1
149,1,0.081,1,1
5,1,2.382,6,0
2,0,1.595,7,0
13,0,3.304,6,0
1,0,4.535,3,0
8,0,3.825,7,0
8,0,0.784,4,0
7,1,4.668,7,0
14,0,1.244,2,0
4,1,4.987,4,0
1,1,4.42,4,0
7,0,1.639,4,0
4,1,4.359,4,0
90,2,0.028,1,0
6,0,3.018,2,0
13,0,1.079,7,0
10,0,1.218,5,0
14,0,1.344,2,0
3,0,3.016,5,1
13,0,2.769,5,1
13,1,0.562,6,0
7,1,2.397,7,1
4,1,1.657,5,0
12,1,0.767,3,0
1,1,3.741,3,0
3,1,3.113,6,0
13,1,0.505,5,0
13,1,2.511,7,0
157,1,0.127,1,0
11,0,3.088,4,0
5,1,4.309,4,1
7,0,2.058,4,1
182,1,0.105,1,1
2,0,4.058,5,0
6,1,3.17,5,1
3,0,2.89,4,0
9,1,4.879,7,1
7,0,2.831,6,0
23,0,0.176,1,1
11,1,4.654,5,0
12,1,1.444,5,0
13,1,4.492,2,0
14,0,3.089,4,0
7,1,2.466,5,0
6,0,4.98,4,0
2,1,4.781,4,0
6,1,4.334,2,1
143,1,0.027,1,1
13,1,3.327,5,0
4,0,1.736,4,0
3,0,4.795,6,0
12,1,0.534,4,0
2,0,3.908,6,0
199,0,0.062,1,1
10,1,2.309,3,0
4,1,4.036,7,0
4,1,1.083,4,0
2,1,1.958,4,0
3,0,0.74,3,0
1,0,4.45,7,0
13,0,3.874,6,0
2,1,2.891,5,0
197,2,0.049,1,1
10,0,1.67,4,0
13,0,1.653,7,0
14,0,2.222,3,0
4,0,2.931,2,0
14,1,2.67,2,0
1,1,3.302,7,0
2,0,1.381,5,0
9,0,3.638,5,0
10,1,3.714,4,0
1,1,1.284,7,0
7,0,2.389,5,0
13,0,2.142,2,0
6,0,4.086,6,0
9,0,2.864,4,0
3,0,1.263,7,0
12,1,3.703,3,0
22,1,0.128,1,0
7,1,1.877,3,0
9,1,4.084,5,0
5,1,1.418,6,1
13,0,4.26,7,0
4,1,4.617,4,0
3,1,2.26,7,0
14,0,2.768,2,0
13,1,3.205,3,0
4,1,4.414,2,1
9,1,3.611,4,0
10,1,3.46,6,1
9,0,3.793,2,1
8,1,2.681,5,0
5,0,0.73,7,0
13,0,3.928,5,0
125,2,0.03,1,0
11,1,4.839,4,0
2,0,4.06,4,0
10,1,2.852,3,1
3,0,4.001,6,0
9,1,4.633,7,0
2,0,1.285,4,0
13,0,3.239,5,0
115,0,0.133,1,0
9,0,3.6,2,0
6,0,2.656,4,1
2,1,3.577,3,0
6,0,2.016,3,0
1,1,2.512,5,0
14,1,1.128,3,0
4,0,0.553,2,0
12,0,3.372,3,0
5,1,3.466,5,1
14,1,1.286,3,0
12,0,2.609,4,1
2,1,3.752,7,1
8,0,0.614,2,0
7,0,3.011,7,1
13,0,4.031,2,0
12,1,1.234,7,0
1,0,4.684,5,0
8,0,3.094,3,0
9,0,4.632,7,0
8,0,1.919,3,0
7,0,4.411,2,0
7,1,1.295,2,0
2,0,4.831,6,0
1,0,3.739,7,0
11,0,0.865,6,1
9,0,1.59,4,0
14,0,0.654,3,1
12,0,0.898,3,0
2,0,2.967,5,0
38,1,0.023,1,0
11,1,0.806,3,0
9,0,0.767,6,0
8,1,4.527,2,0
3,0,1.467,6,0
9,1,2.048,5,1
10,0,0.57,3,0
2,0,3.292,2,1
13,1,3.529,5,0
3,1,0.67,3,0
4,0,3.086,5,0
13,0,3.847,3,0
10,1,4.924,7,0
3,1,4.587,6,0
5,0,1.888,7,0
7,0,2.723,2,1
1,1,4.83,5,0
11,1,2.787,4,0
3,1,4.015,2,0
7,1,1.746,2,0
11,1,3.131,7,0
13,0,1.587,2,0
6,0,1.852,3,0
8,1,2.228,4,0
11,0,3.118,7,1
6,1,2.437,2,0
4,1,0.621,7,0
13,0,2.432,3,0
14,1,0.787,3,0
13,1,2.078,5,1
8,0,4.486,5,0
131,1,0.036,1,0
5,0,4.26,7,0
12,1,4.121,4,1
6,0,1.285,4,0
11,0,4.698,4,0
10,0,1.213,7,0
5,1,2.371,5,0
7,0,3.844,5,0
5,1,0.921,4,1
8,0,1.829,3,1
64,1,0.147,1,0
1,1,3.563,7,0
1,0,1.238,5,0
2,0,2.321,5,0
8,1,1.822,4,0
8,1,3.961,7,0
4,0,0.656,3,0
6,0,0.91,4,0
12,0,0.517,5,0
1,1,4.949,4,0
13,0,2.177,7,0
3,0,3.571,4,0
2,0,3.994,5,1
8,1,4.133,6,1
2,1,2.123,7,0
14,0,0.963,4,1
4,0,3.334,6,0
10,1,2.586,4,0
13,0,3.16,4,0
4,1,2.466,6,0
2,1,2.256,2,0
4,0,4.268,4,0
12,0,4.642,3,1
9,0,1.304,7,0
4,0,1.195,6,0
5,1,2.184,5,0
8,1,2.007,3,0
5,1,4.54,3,0
14,1,1.255,2,1
7,0,3.768,3,0
3,0,4.992,3,0
2,0,2.674,4,0
10,0,1.785,2,1
12,1,4.251,7,0
7,0,2.416,7,0
2,1,0.832,4,1
1,1,2.895,6,0
2,1,3.558,7,0
13,1,4.136,7,0
14,0,1.973,6,1
173,0,0.094,1,0
2,0,3.346,3,0
2,0,3.105,7,0
3,0,0.734,5,0
5,0,2.61,2,0
3,0,1.998,3,0
2,1,4.802,3,0
11,1,0.939,4,0
6,1,3.942,7,0
4,1,4.641,4,0
3,1,3.218,7,0
4,1,2.069,6,0
5,0,4.001,5,0
12,1,0.745,4,1
3,1,4.29,3,0
14,1,4.117,7,0
7,0,1.825,2,0
2,1,4.855,5,0
7,1,4.525,7,0
172,0,0.176,1,0
7,1,2.61,7,1
10,0,2.789,6,1
7,1,4.361,7,0
7,1,4.126,3,1
3,1,2.417,6,0
10,1,2.231,2,0
12,1,2.19,2,1
9,0,1.05,4,0
3,1,2.514,4,0
4,1,2.438,5,0
11,1,4.224,7,0
30,0,0.173,1,1
14,1,3.12,2,0
14,0,2.642,2,0
12,1,3.173,2,0
7,0,2.483,5,0
3,0,0.535,6,0
31,0,0.021,1,0
29,2,0.12,1,0
13,0,4.827,5,0
11,1,2.348,7,0
4,0,0.967,7,0
7,1,4.223,4,0
8,0,4.388,6,0
2,1,1.98,3,0
14,0,1.092,6,0
7,0,0.605,2,0
4,0,4.34,6,0
9,0,0.653,6,0
197,3,0.018,1,1
1,1,4.648,4,1
5,0,1.076,6,0
1,0,2.984,2,1
12,0,3.299,6,0
8,1,0.846,7,1
9,1,4.676,2,1
3,1,0.814,3,0
14,0,4.661,5,1
2,1,0.552,5,0
11,0,4.131,2,0
8,0,4.251,4,0
1,0,2.144,3,1
5,0,1.481,7,0
14,0,1.817,6,0
9,0,2.902,6,0
6,0,4.621,3,0
50,2,0.109,1,0
9,0,3.963,2,0
11,0,2.826,6,1
14,1,0.907,5,0
6,1,0.917,2,1
14,0,2.519,7,0
106,1,0.023,1,1
2,1,1.728,4,0
188,2,0.061,1,1
9,0,4.16,2,0
8,1,2.095,5,0
74,0,0.039,1,1
13,0,2.979,7,0
12,1,1.163,3,1
11,0,3.238,5,0
65,3,0.094,1,0
3,0,1.131,7,0
8,1,1.311,7,0
6,0,1.038,5,0
14,0,4.301,3,0
3,1,2.319,7,0
7,1,1.355,6,0
1,1,3.433,6,0
10,1,3.673,7,1
136,1,0.026,1,0
9,1,0.838,5,0
3,0,3.826,4,0
6,1,2.037,7,0
9,0,4.656,2,0
105,0,0.022,1,1
5,1,3.839,6,0
42,1,0.147,1,0
10,0,0.96,6,0
85,0,0.031,1,1
1,0,2.218,4,0
11,0,1.186,4,1
7,1,1.471,6,0
9,0,4.311,6,0
13,0,3.564,6,1
5,0,3.585,2,0
73,2,0.093,1,1
51,0,0.148,1,1
7,0,0.793,5,0
8,1,3.565,3,1
2,0,1.997,4,0
11,1,3.623,4,0
10,1,4.954,3,0
14,1,4.428,7,0
1,0,3.701,2,0
3,1,1.11,5,0
6,0,1.217,5,0
9,1,2.228,3,0
6,1,1.969,2,0
108,3,0.196,1,1
8,0,4.996,5,1
11,0,4.936,7,0
14,1,2.086,4,0
2,1,1.226,7,0
11,0,3.598,5,1
8,1,1.911,7,1
7,0,2.141,3,0
2,1,4.957,4,0
6,0,3.19,6,0
12,0,2.948,2,0
10,0,4.931,5,0
3,0,4.2,5,0
14,0,1.867,5,1
14,1,4.055,4,0
177,3,0.121,1,0
8,1,1.906,2,0
9,1,0.882,5,1
3,1,4.862,5,0
9,1,1.437,7,1
8,0,4.261,4,0
2,0,3.374,3,0
11,0,4.526,4,0
7,1,0.968,4,1
6,1,3.808,4,0
145,2,0.055,1,0
2,0,3.01,5,0
9,0,4.485,2,0
7,1,1.997,5,0
6,0,4.672,5,0
12,0,4.481,6,0
8,1,3.63,7,0
10,0,3.401,7,0
11,0,1.328,5,1
146,0,0.18,1,0
106,3,0.026,1,0
3,1,4.894,3,0
10,1,3.563,6,0
1,1,4.446,3,0
79,3,0.098,1,0
9,0,1.361,6,0
5,1,3.832,5,0
12,1,3.464,5,1
14,0,1.114,2,0
13,1,1.176,7,1
10,0,2.185,7,1
10,0,3.617,4,1
159,1,0.158,1,1
10,1,4.312,7,1
8,0,1.655,5,0
12,1,3.62,7,0
3,0,1.088,6,0
14,0,3.529,2,1
164,3,0.146,1,1
13,0,1.385,5,0
11,0,4.922,6,0
13,1,3.207,3,0
3,0,0.679,7,0
12,1,4.805,3,0
14,1,4.744,6,1
2,1,1.515,6,0
2,1,1.463,4,0
9,1,1.764,2,0
166,1,0.17,1,1
12,1,1.409,7,1
130,1,0.094,1,0
5,1,4.014,2,0
9,0,2.511,4,1
9,0,2.408,2,0
1,0,1.302,6,0
12,0,3.527,4,0
3,0,4.615,2,0
9,0,1.243,5,0
3,0,4.321,7,1
58,0,0.133,1,0
2,0,3.967,7,0
3,1,1.199,2,0
10,0,3.582,4,1
170,1,0.148,1,0
14,1,3.439,3,0
8,1,3.25,7,0
11,1,4.104,4,1
3,1,3.362,5,0
12,0,2.117,5,0
33,2,0.079,1,1
1,0,4.821,2,0
2,0,0.917,4,0
4,0,3.214,2,0
10,0,0.63,6,0
106,2,0.113,1,0
5,0,3.656,3,0
2,0,4.629,5,0
7,0,3.494,5,0
9,0,0.734,5,1
10,0,4.05,5,0
3,0,2.672,7,1
11,1,3.555,2,0
4,0,3.841,6,0
149,2,0.136,1,0
5,1,3.898,4,0
127,2,0.185,1,0
9,1,1.165,7,0
10,0,0.849,3,0
11,1,1.05,7,0
1,0,0.622,3,0
11,1,2.132,2,0
11,0,4.859,4,0
13,0,2.693,6,0
3,0,4.64,4,0
10,1,1.013,6,0
13,1,0.741,4,0
172,0,0.159,1,0
14,1,3.858,6,0
1,0,3.45,4,0
12,1,4.136,7,0
2,0,0.675,5,1
2,0,3.841,3,0
5,0,4.062,7,0
7,1,1.174,3,0
9,0,2.741,3,0
3,0,0.618,7,0
11,1,3.562,6,0
7,1,4.967,3,0
1,0,2.483,3,0
5,1,0.813,5,0
196,3,0.08,1,0
12,0,0.695,2,0
3,0,4.826,7,0
87,1,0.198,1,0
7,0,3.686,3,1
1,0,4.444,2,0
10,0,2.07,4,0
5,1,2.699,4,0
182,2,0.092,1,1
4,1,4.067,2,0
5,0,3.073,4,0
6,1,3.714,2,0
12,0,0.919,6,1
1,0,1.836,4,0
10,1,4.194,3,0
21,2,0.199,1,1
3,0,4.695,7,1
10,1,4.398,3,0
3,1,1.603,4,0
1,0,3.078,2,0
10,0,2.553,4,0
2,1,4.423,2,0
10,0,3.769,4,0
2,1,3.264,6,0
14,0,3.828,6,0
6,1,4.804,7,0
14,1,2.072,5,1
150,1,0.177,1,0
6,0,4.921,4,0
1,1,2.804,4,0
11,0,4.427,2,0
4,1,2.317,3,0
9,1,1.225,7,0
2,1,2.602,3,0
6,0,2.593,7,0
4,1,2.556,4,0
11,1,4.967,6,0
2,0,4.886,4,0
4,0,3.787,7,0
7,0,2.083,4,0
2,1,3.291,4,0
8,1,3.591,2,0
2,0,2.947,3,0
9,1,0.573,2,0
1,1,4.852,7,0
10,0,3.177,7,0
10,1,4.006,5,0
10,1,2.557,4,0
6,1,4.015,3,1
14,1,2.251,6,1
5,1,0.679,7,0
12,1,2.281,5,0
7,0,1.587,3,1
5,1,1.005,7,0
3,0,1.95,7,1
5,0,0.973,5,0
8,0,1.407,2,0
3,1,0.904,7,1
12,1,1.811,7,0
4,1,4.694,2,0
13,1,4.594,3,0
10,1,1.69,3,0
5,1,1.308,5,0
8,1,1.506,5,0
6,0,1.203,4,0
6,0,1.242,6,0
59,0,0.05,1,1
8,0,4.867,7,0
7,0,0.682,2,0
5,1,4.627,4,0
12,1,3.296,7,1
14,1,2.453,4,0
4,1,4.981,5,0
153,3,0.15,1,0
5,0,3.888,7,0
7,0,3.283,3,1
7,1,1.493,7,0
11,0,2.026,3,0
14,0,1.015,5,0
7,1,1.758,4,0
9,0,1.707,7,0
2,0,1.021,7,0
10,0,2.019,4,1
8,0,3.275,5,1
6,0,1.485,4,0
13,1,4.76,6,0
11,1,4.878,4,1
13,0,2.075,7,0
7,0,0.947,4,0
4,1,4.38,6,1
186,1,0.019,1,1
21,0,0.08,1,0
7,0,3.134,3,0
7,1,1.355,2,0
13,1,2.891,3,0
7,0,1.971,3,0
2,1,3.419,6,1
3,1,1.833,4,0
14,0,2.24,3,0
8,1,1.645,5,0
4,0,2.123,7,0
8,0,3.458,3,1
13,0,1.656,5,0
7,1,3.363,6,0
150,2,0.058,1,1
12,0,4.309,5,0
9,1,0.973,3,0
1,1,0.811,4,0
3,1,1.971,6,1
3,1,1.033,5,0
111,3,0.11,1,1
11,1,0.664,5,0
9,1,0.912,6,1
14,0,1.104,5,0
14,0,1.808,7,0
6,0,3.623,5,0
1,0,4.002,3,0
3,1,2.328,7,0
8,1,2.704,3,0
1,0,4.615,6,0
14,1,4.564,4,0
6,0,2.93,7,0
14,0,0.958,5,0
9,1,0.775,7,0
14,1,2.162,7,0
7,1,2.821,4,0
11,1,2.838,4,0
7,1,1.692,6,0
4,1,1.841,2,1
12,1,1.988,6,0
5,0,4.744,7,0
8,1,0.828,7,0
12,0,2.929,3,0
11,1,2.128,3,0
9,0,1.764,6,0
1,1,1.456,5,1
95,1,0.09,1,0
9,0,2.612,4,0
14,1,2.614,5,0
10,0,2.084,3,0
1,1,1.062,3,0
11,0,0.931,4,0
7,0,3.534,2,0
8,0,2.477,5,0
11,1,2.586,7,0
3,1,3.808,2,0
13,1,3.154,5,1
101,1,0.012,1,0
7,1,1.518,2,1
10,0,4.849,5,0
8,1,2.768,6,1
7,1,0.85,7,0
9,0,3.451,4,0
36,2,0.065,1,0
6,1,1.319,3,1
6,1,1.601,6,0
2,0,1.802,7,1
13,1,3.717,4,0
3,1,1.213,7,0
7,0,4.778,3,0
2,1,4.037,5,0
157,0,0.144,1,0
11,1,1.856,4,0
10,1,4.754,3,0
7,0,1.292,3,0
13,0,2.349,6,0
11,1,4.095,6,0
13,1,2.906,7,0
13,0,3.694,4,0
8,1,0.862,5,0
12,1,2.159,5,1
9,1,2.717,3,0
77,0,0.118,1,1
9,0,4.62,2,0
13,1,3.325,7,0
43,2,0.083,1,1
8,0,4.815,5,0
131,2,0.18,1,0
4,1,4.949,6,0
12,0,4.841,4,0
11,1,1.736,6,0
64,1,0.042,1,1
4,1,0.989,3,0
3,1,2.222,7,1
7,1,4.423,4,0
7,1,3.941,2,0
3,0,2.942,4,0
13,0,4.637,6,0
6,0,3.0,7,1
6,0,4.554,6,0
10,1,1.479,2,0
3,0,3.492,6,0
12,0,2.025,4,0
3,0,0.665,3,0
13,0,4.884,4,0
63,2,0.168,1,0
5,0,2.411,4,0
4,0,3.218,4,1
4,0,3.938,5,1
7,1,2.332,2,0
3,1,2.844,6,0
2,0,1.064,4,1
11,1,4.465,6,1
10,1,3.303,7,1
3,1,0.611,3,0
1,1,4.455,5,1
12,1,3.612,7,0
8,1,3.989,5,0
135,0,0.104,1,1
14,1,4.974,4,1
5,0,4.432,7,0
13,1,0.882,6,0
14,1,1.905,5,0
12,1,0.515,6,0
51,1,0.086,1,0
11,1,1.224,7,0
8,1,3.406,7,0
3,1,1.538,2,0
14,0,3.613,7,0
14,1,0.555,3,0
11,1,4.59,4,1
2,0,1.095,4,0
8,1,4.869,4,1
12,1,4.643,3,0
7,1,3.987,4,0
13,0,1.83,4,0
158,2,0.036,1,1
12,1,1.831,5,0
4,1,3.922,2,1
14,1,0.505,2,0
1,1,2.961,5,0
13,1,4.9,2,1
14,0,4.434,5,0
42,2,0.103,1,1
8,0,4.202,3,0
9,1,2.548,2,0
3,1,3.513,2,0
10,1,4.915,6,0
127,2,0.047,1,1
4,1,4.895,7,0
1,0,3.99,7,0
6,0,3.563,7,0
5,1,2.58,7,0
8,1,3.884,4,0
9,1,1.407,2,0
7,1,4.459,5,0
3,1,1.199,4,0
9,1,0.85,7,1
3,1,1.237,4,0
170,1,0.064,1,1
9,0,4.418,6,0
2,0,0.574,4,0
9,1,1.486,5,1
6,1,3.474,4,0
199,2,0.048,1,0
10,1,2.097,3,0
7,0,1.37,2,0
2,1,3.859,3,1
11,1,1.737,2,0
14,1,3.761,4,0
3,1,4.853,3,0
14,0,4.299,6,0
5,1,3.503,2,0
6,0,2.223,7,0
11,1,4.508,5,0
3,0,3.676,5,1
2,1,4.268,3,0
6,0,4.409,7,0
12,1,1.26,3,0
8,0,4.287,5,0
12,1,4.754,2,1
9,0,2.362,3,0
1,1,4.123,7,0
10,0,2.181,4,1
9,1,3.137,2,0
8,1,1.834,6,0
2,1,4.944,3,0
9,1,3.401,4,0
5,0,1.402,6,0
14,1,0.996,6,0
14,1,4.747,6,0
11,1,2.397,4,1
95,2,0.115,1,0
9,0,1.36,5,0
5,1,3.761,7,0
6,1,3.199,3,0
8,0,0.876,3,1
14,0,0.864,3,0
9,1,1.114,3,0
12,1,1.6,4,0
6,0,2.097,2,0
2,1,1.557,3,0
25,1,0.057,1,0
13,0,1.116,4,0
11,1,2.45,6,1
10,0,3.625,7,0
13,0,1.267,4,0
8,1,0.557,6,1
10,0,2.133,2,0
8,0,0.807,7,1
2,1,1.396,7,0
14,1,1.403,7,0
12,1,3.001,5,1
12,1,3.69,6,0
11,0,2.496,4,0
7,0,2.155,4,0
13,1,3.314,4,1
6,0,3.274,4,1
13,0,2.906,4,1
6,1,2.684,3,0
11,1,2.175,3,0
7,0,4.397,3,1
4,0,2.486,6,0
2,1,3.428,2,0
3,1,2.288,3,0
8,0,0.795,5,0
11,1,3.649,7,0
6,0,2.451,5,0
6,0,1.758,2,0
2,0,3.112,7,0
73,3,0.054,1,1
9,1,4.732,3,1
1,0,4.548,4,1
12,1,1.822,3,0
10,1,3.309,6,0
4,0,0.561,5,0
2,1,2.582,7,0
8,0,4.371,6,0
46,3,0.1,1,0
5,1,2.73,4,0
11,1,1.681,5,1
47,2,0.114,1,0
13,0,3.727,6,0
55,0,0.175,1,1
14,1,1.115,7,0
11,0,4.782,3,0
10,1,4.788,6,0
4,1,2.618,3,0
6,0,2.94,5,1
11,0,4.333,3,1
6,0,0.597,3,0
6,1,1.95,6,0
7,0,1.011,4,0
10,0,0.714,7,0
3,0,3.13,6,0
11,1,1.483,5,0
8,0,3.693,3,0
5,0,2.83,5,0
2,1,3.669,7,0
3,1,1.143,5,0
11,0,2.562,6,0
4,1,1.48,2,0
8,1,4.166,5,0
3,0,3.227,3,0
13,1,0.808,5,0
1,1,1.428,3,1
9,1,0.968,7,0
5,1,2.273,4,0
2,1,0.872,2,0
145,2,0.155,1,1
2,1,2.032,2,1
1,0,1.171,4,0
2,1,2.599,7,0
9,1,2.373,3,0
1,0,4.609,3,0
12,1,2.115,4,0
2,0,4.986,7,0
13,1,4.537,3,0
14,1,2.665,7,0
13,1,0.854,6,0
10,0,3.427,3,0
6,0,4.939,5,0
1,1,1.182,5,0
12,1,0.803,4,0
9,0,1.486,3,0
6,1,4.791,7,1
1,1,2.485,4,0
14,0,0.544,2,0
11,1,2.9,4,0
1,0,2.666,6,0
4,1,4.371,5,0
1,1,0.582,6,1
5,0,3.676,5,0
8,0,1.593,2,0
9,0,1.605,4,0
5,0,2.282,7,0
8,1,2.187,6,0
1,1,1.225,6,0
3,1,2.273,6,0
14,0,3.608,4,0
1,0,0.627,3,0
81,2,0.154,1,0
14,0,0.506,5,1
25,1,0.134,1,0
12,0,4.277,7,0
9,1,2.821,5,0
10,0,2.346,7,1
11,1,1.7,6,0
5,1,2.316,2,0
9,1,1.262,7,0
11,0,3.339,7,0
9,1,4.504,7,0
9,1,0.77,5,0
10,0,4.474,3,0
10,0,1.578,5,0
8,0,3.79,3,0
13,0,1.121,5,0
9,0,0.884,2,0
4,1,3.495,5,0
26,1,0.028,1,0
1,0,2.194,6,1
12,0,0.686,4,0
11,0,2.169,4,1
3,0,2.032,2,0
11,0,4.276,5,0
9,1,3.38,6,0
13,0,1.171,2,0
10,1,3.714,6,0
1,1,3.67,6,0
1,1,2.675,7,0
6,1,1.36,6,0
102,1,0.034,1,1
6,0,2.065,4,0
8,1,3.695,5,0
3,0,1.178,3,0
48,1,0.034,1,0
3,1,3.188,3,0
2,1,0.748,4,0
4,0,2.676,7,0
14,0,2.467,4,0
14,1,4.238,6,0
8,0,3.081,3,0
10,1,4.712,5,0
148,1,0.169,1,0
13,1,3.35,7,0
14,1,1.812,4,0
3,0,2.55,5,0
6,1,2.695,3,0
10,0,3.872,5,1
12,1,2.083,2,0
6,1,1.899,7,0
6,0,4.389,4,0
12,1,1.929,4,0
8,0,1.367,4,0
10,0,1.576,3,0
14,0,0.858,4,0
7,0,3.567,2,0
4,0,1.423,3,0
6,0,2.761,3,0
4,1,4.569,2,0
13,1,2.234,4,0
13,0,4.189,5,0
6,1,4.867,5,0
4,0,3.315,7,0
10,0,1.62,3,0
13,0,4.498,3,0
14,0,3.26,2,0
22,1,0.16,1,0
12,1,4.547,7,0
7,0,0.605,5,0
2,1,4.542,2,1
122,0,0.137,1,1
3,1,2.87,6,0
6,1,3.454,2,0
5,1,3.286,5,1
10,0,2.213,4,0
9,0,3.938,2,1
12,0,1.832,3,0
60,2,0.134,1,1
12,1,3.245,6,0
8,0,3.304,3,0
11,1,4.042,4,1
3,1,3.937,7,0
8,0,1.887,3,0
7,1,3.707,7,0
103,3,0.045,1,0
6,0,4.809,4,0
10,1,0.672,6,0
9,0,3.588,2,0
11,0,4.251,3,0
14,0,3.419,4,0
14,0,2.209,5,0
12,0,2.03,5,0
47,0,0.071,1,0
14,1,1.481,7,1
13,0,4.963,5,0
1,0,3.217,5,1
166,2,0.123,1,0
11,0,4.893,6,0
8,0,3.879,4,0
9,1,3.985,7,0
7,0,3.022,6,1
14,1,2.255,6,0
12,0,1.852,2,0
2,0,0.565,6,0
14,0,1.092,3,0
1,1,4.624,2,0
6,1,4.109,6,0
14,1,2.173,6,0
4,1,4.966,2,0
14,1,3.549,6,1
7,0,3.054,6,0
10,1,0.704,4,1
5,0,3.895,6,0
11,0,1.009,6,0
14,1,0.728,5,0
12,1,2.897,5,0
5,1,4.727,2,1
7,1,0.608,3,0
1,1,0.994,5,0
7,0,3.705,5,0
106,1,0.09,1,1
2,0,2.215,7,0
13,0,0.526,4,0
14,1,3.143,4,0
187,3,0.17,1,0
6,1,4.749,5,0
9,1,0.957,5,0
6,1,3.128,6,1
13,1,1.226,4,0
11,1,2.531,3,0
9,0,3.315,7,0
14,1,2.263,5,0
14,1,2.486,3,1
5,0,3.099,2,0
40,0,0.02,1,0
9,0,0.741,2,0
10,0,4.33,6,0
14,0,4.343,5,0
8,1,0.846,4,1
4,1,3.396,5,0
10,1,1.799,7,0
5,0,3.479,4,0
13,1,0.766,2,1
14,1,4.905,6,1
74,3,0.042,1,1
49,1,0.182,1,1
11,0,2.829,4,0
5,1,3.603,2,1
13,1,0.879,6,0
14,1,1.38,2,0
188,1,0.089,1,0
7,0,4.435,3,1
11,1,3.72,3,0
11,1,1.185,3,0
12,1,4.156,6,0
8,0,2.481,6,1
6,0,2.12,6,0
14,0,3.371,7,0
7,1,3.571,2,0
10,1,2.844,7,1
8,0,1.884,3,0
11,0,2.005,2,0
83,1,0.184,1,0
7,0,3.876,6,0
6,1,4.201,5,0
5,0,3.848,3,0
2,0,0.533,5,1
8,1,2.272,6,1
10,1,1.313,2,0
14,1,2.064,6,0
5,1,4.332,6,0
8,1,0.861,4,0
4,0,4.633,4,0
11,1,1.339,6,0
12,1,2.488,7,0
3,1,1.438,3,0
8,1,1.491,6,0
7,0,2.466,2,0
11,0,4.172,4,0
4,1,2.559,3,0
6,0,2.067,7,0
13,1,4.856,2,0
10,1,1.364,3,0
10,0,1.828,3,1
10,1,3.187,2,0
13,1,3.462,6,0
13,0,4.942,3,0
7,1,1.586,4,0
14,0,3.302,4,1
145,0,0.123,1,1
5,1,2.998,3,0
1,1,0.74,5,0
14,1,4.101,5,0
12,0,2.12,6,0
5,1,1.681,6,0
6,1,2.216,2,1
12,1,3.117,4,0
12,1,2.392,5,0
8,1,2.23,6,1
11,0,4.189,4,0
12,0,0.502,3,0
4,1,4.233,4,0
7,0,1.673,6,0
5,1,1.214,6,0
7,1,3.791,4,0
5,1,1.133,5,0
13,1,1.524,7,0
12,0,0.804,4,0
12,0,0.848,4,0
3,1,4.725,3,0
11,1,2.731,2,0
7,1,1.224,2,0
11,1,4.025,3,0
7,0,2.436,6,1
6,0,3.833,7,0
14,0,2.151,7,1
2,0,2.012,3,0
2,0,1.275,5,0
8,1,3.959,4,0
13,0,2.777,7,0
14,1,3.35,7,0
10,0,4.637,7,0
5,0,3.57,4,0
9,1,3.708,5,0
10,0,3.898,3,0
12,0,0.778,2,0
10,1,4.266,5,0
10,1,3.95,6,0
8,1,0.885,6,0
9,0,2.281,7,0
1,1,1.199,2,0
88,0,0.155,1,1
4,1,0.975,5,1
3,1,1.35,6,0
7,1,4.544,3,0
11,1,2.794,6,0
7,1,3.51,2,0
10,0,2.769,5,0
5,0,2.864,7,0
163,1,0.064,1,0
13,1,4.436,4,0
14,1,1.285,4,0
2,1,2.575,4,0
12,1,2.975,5,0
4,0,2.959,4,0
6,1,2.374,3,0
3,0,3.168,2,0
12,1,4.662,6,0
36,3,0.016,1,1
6,1,1.214,3,0
1,0,0.52,2,1
10,1,2.201,5,0
14,0,0.784,2,0
12,1,1.364,4,0
13,0,2.112,7,0
4,0,1.074,6,0
2,1,1.303,2,0
13,1,1.099,2,0
4,0,2.406,3,0
8,1,3.263,5,1
4,1,1.457,7,0
3,1,0.927,5,0
11,1,3.806,6,0
5,0,4.058,2,0
14,0,1.37,5,0
4,0,2.585,3,0
7,1,3.437,7,0
10,1,2.471,5,0
5,1,2.528,2,0
4,1,2.447,3,0
12,1,4.572,6,0
8,0,3.78,3,0
6,0,1.312,3,0
38,2,0.096,1,1
12,1,1.342,2,0
7,0,4.302,4,0
4,0,4.079,5,1
86,0,0.067,1,1
1,1,4.603,2,0
11,1,3.898,5,0
